INC000000985788;IBERIA;IBERIA;02/02/2018 10:09;12/02/2018 2:52;Resolved;Fallo Software: Sin conecion al internet.;IAG SITA Support;EUC;EUC;Media;2-Alta;CLosing the incident as per the SITA comment Need to update the full closure details;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;12/02/2018;SOFTWARE FAILURE;;10;GRO AEROPUERTO;POLIVALENCIA GERONA PAX (AHABG0XZ)
INC000000985789;IBERIA;IBERIA;02/02/2018 9:44;05/02/2018 10:37;Resolved;LINUX_sun - In the last 3600 seconds there are more than 100 traces with elapsed time over 60 second;SERVICIOS_CKI_GAR;Delivery;Delivery;Media;3-Medio;The provider has restarted its services, and the incidence has been solved;MANTENIMIENTO IB.COM;INCIDENT;05/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;3;MANDOS;
INC000000985790;IBERIA;IBERIA;02/02/2018 10:16;14/02/2018 8:13;;Fallo Software: Error / Microsfot FORMS Directores;IAG EUC Remote Support;EUC;EUC;Media;3-Medio;;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;14/02/2018;SOFTWARE FAILURE;;12;NEO-MARTINEZ VILLERGAS 49;DIR.CLIENTES Y TRANSF. NE (BCL000)
INC000000985794;IBERIA;IBERIA;02/02/2018 10:19;02/02/2018 10:19;Resolved;Solicita desbloqueo usuario LDAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se comprueba acceso tras desbloqueo.;Unidad Control del Servicio;INCIDENT;02/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;0;SIN IDENTIFICAR;
INC000000985796;IBERIA;IBERIA;02/02/2018 9:52;08/02/2018 10:13;;UNA VEZ RECIBIDO EL LINK DE ACCESO NO PERMITE CONECTARSE: NO SE PUEDE ACCEDER AL SITIO / INTERNE...;PROCUREMENT-SUPPORT-ELS;Delivery;Delivery;Media;3-Medio;Issue duplicate of INC000000985712.This is monitored in separate ticket;Mantenimiento Financiero;INCIDENT;08/02/2018;ACCESS FAILURE;;6;PMI AEROPUERTO;PERSONAL PMI (AHAKP0EP)
INC000000985801;IBERIA;IBERIA;02/02/2018 10:40;02/02/2018 11:00;Resolved;SERVIBERIA: Corregir facturas;TKT;Application Tower;PSS;Baja;4-Baja;Facturas corregidas.;Mantenimiento Pasaje;INCIDENT;02/02/2018;SOFTWARE FAILURE;;0;SIN IDENTIFICAR;
INC000000985804;IBERIA;IBERIA;02/02/2018 10:41;06/02/2018 11:29;Resolved;Fallo Software: correo no actualiza;IAG EUC Remote Support;EUC;EUC;Media;2-Alta;Issue -User informed the outlook application is very slow and it take long time to load the mail Action taken-Took remote and unchecked the cache mode so that mail can be loaded faster then usual And along with that user had 5gb of temp files cleared those and checked with user she informed now the mailbox is faster and hence with her confirmation Closing the case;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;06/02/2018;SOFTWARE FAILURE;;4;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);MNG CONTROL & CUST. SUPPO (AMICB0)
INC000000985806;IBERIA;IBERIA;02/02/2018 10:36;02/02/2018 10:36;Resolved;CAMBIO DE CONTRASEÑA FIJA;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se le reinicia al usuario la contraseña siguiendo el proceso de seguridad, mediante retrollamada.;Unidad Control del Servicio;INCIDENT;02/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR (VUELO);GESTOR DE FLOTA CM RADIO (ABRW00)
INC000000985809;IAG CARGO;IBERIA;02/02/2018 12:04;;Pending;Cambio de factura error;CARGO-PORTAL;Application Tower;CARGO;Media;3-Medio;;Mantenimiento Cargo;INCIDENT;20/02/2018;SOFTWARE FAILURE;;27;SIN IDENTIFICAR (MADRID BARAJAS);MNG OPE NCNAL,PLANF,CONT (AGDH11)
INC000000985810;IBERIA;IBERIA;02/02/2018 10:48;07/02/2018 14:09;Resolved;teléfono fijo que no se escucha bien;Cabling Maintenance;Network Tower;Network Tower;Baja;4-Baja;[BT] Cambio de rizo telefónico y auricular, se informa al usuario final sobre las gestiones realizadas;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;07/02/2018;TELEPHONY FAILURE;;5;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);SERVICIO MÉDICO (3HSD00)
INC000000985811;IBERIA;IBERIA;02/02/2018 11:46;02/02/2018 11:46;Resolved;Llamada centralita;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se le proporciona al usuario el telefono que necesita para su pesquisa.;Unidad Control del Servicio;INCIDENT;02/02/2018;ACCESS FAILURE;;0;SIN IDENTIFICAR;
INC000000985812;IBERIA;IBERIA;02/02/2018 12:04;02/02/2018 12:04;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;02/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000985813;IBERIA;IBERIA;02/02/2018 11:06;05/02/2018 8:30;Resolved;Se han quedado bloqueados los botones del dispositivo ratón (mouse) del ordenador. No se puede traba;IAG EUC Support;EUC;EUC;Media;2-Alta;INC solventada;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;05/02/2018;HARDWARE FAILURE;;3;TALLER MOTORES;PLASMA SPRAY (AMITP0BD)
INC000000985814;IBERIA;IBERIA;02/02/2018 11:08;02/02/2018 11:37;Resolved;LINUX_sun - ALERTA_NOCRI Iberia.com - ES - Desactivacion pagos de BILLETES;AM_MTO_IBCOM;Application Tower;Ib.com;Media;3-Medio;2/2/18 3:59:00 PM, NIIT.APRUSTY, After monitoring we see it is working ,Now we close the incident. 2/2/2018 11:18:28 AM, NIIT.ntiwari, We have activated the payment in hot table. Monitoring it for a while.;MANTENIMIENTO IB.COM;INCIDENT;02/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;0;MANDOS;
INC000000985817;IBERIA;IBERIA;02/02/2018 12:50;02/02/2018 13:10;Resolved;Teléfono averiado.;Cabling Maintenance;Network Tower;Network Tower;Baja;4-Baja;RES/RFO: Cliente confirmó que avería fue resuelta por grupo técnico que se encontraba en el lugar atendiendo otra incidencia. Se registra caso a modo histórico.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;02/02/2018;TELEPHONY FAILURE;;0;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);SEN MNG PREVENCIÓN LABORA (3HS000)
INC000000985819;IBERIA;IBERIA;02/02/2018 11:10;07/02/2018 16:53;Resolved;Incidencia envio faturas;SERVICIOSRESIBER;Application Tower;PSS;Baja;4-Baja;Se reenviaron las facturas para ser procesadas por un servicio externo, deberían ser enviadas durante esta semana.;Mantenimiento Pasaje;INCIDENT;07/02/2018;SOFTWARE FAILURE;;5;SIN IDENTIFICAR;
INC000000985820;IBERIA;IBERIA;02/02/2018 11:11;02/02/2018 11:30;Resolved;Solicita reset de usuario de RESIBER/AMADEUS;CSUSAS;Delivery;Delivery;Baja;4-Baja;Se resetea contraseña de Amadeus y se notifica;Unidad de Operaciones Ordenadores;INCIDENT;02/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000985821;IBERIA;IBERIA;02/02/2018 11:24;02/02/2018 11:24;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;02/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000985822;IBERIA;IBERIA;02/02/2018 11:22;08/02/2018 10:42;Resolved;Problema con el servidor;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Por falta de contacto por varios intentos procedemos cerrar la INC.;Unidad Control del Servicio;INCIDENT;08/02/2018;SOFTWARE FAILURE;;6;TALLER MOTORES;PUBLICACIONES TECNICAS (AMKF00FA)
INC000000985823;IBERIA;IBERIA;02/02/2018 11:16;13/02/2018 10:01;Resolved;Escalado Job: Mail message from CONTROL-M: Ha fallado el job A18O022 en zlc , avisar en horario lab;USCIBMAM;Application Tower;Cobol Domain;Baja;4-Baja;Issue: El proceso falla debido a la existencia de registros sin información. Impact: El proceso A18O028 falla y no se puede finalizar el RES de IB Root Cause: El fallo viene provocado por la existencia de unos registros sin información que hacen que el cruce falle. Steps Taken: Se eliminan los registros del fichero y se relanza el proceso.;Mantenimiento COBOL;INCIDENT;13/02/2018;PROCESS FAILURE;BATCH;11;MANDOS;U.OPERACIONES ORDENADORES (ASXA00)
INC000000985824;IBERIA;IBERIA;02/02/2018 12:06;02/02/2018 12:11;Resolved;Solicita desbloqueo de usuario SAP.;SSCCLMZ;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Reseteo SAP;Unidad Control del Servicio;INCIDENT;02/02/2018;ACCESS FAILURE;PASSWORD RESET;0;BCN AEROPUERTO;CERT HANGAR (AMIRD7CE)
INC000000985825;IBERIA;IBERIA;02/02/2018 11:40;05/02/2018 8:56;Resolved;Problemas Billetes free: No puede emitir billete con beneficiario.;JAVA Apps Support;Application Tower;RRHH;Baja;4-Baja;;Mantenimiento Corporativa y RRHH;INCIDENT;05/02/2018;SOFTWARE FAILURE;;3;SIN IDENTIFICAR;
INC000000985827;IBERIA;IBERIA;02/02/2018 11:49;02/02/2018 12:24;Resolved;TICKET PRUEBA;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;;Unidad Control del Servicio;INCIDENT;02/02/2018;RADIO FAILURE;;0;SIN IDENTIFICAR;
INC000000985828;IBERIA;IBERIA;02/02/2018 11:48;02/02/2018 11:48;Resolved;Llamada centralita;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se le proporciona al usuario el telefono que necesita para su pesquisa.;Unidad Control del Servicio;INCIDENT;02/02/2018;ACCESS FAILURE;;0;SIN IDENTIFICAR;
INC000000985829;IBERIA;IBERIA;02/02/2018 12:03;02/02/2018 12:03;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;02/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000985830;IBERIA;IBERIA;02/02/2018 11:52;07/02/2018 21:41;Resolved;EL ON-LINE no muestra algunos asientos que si están en tablas (TIFEGLS);USCIBMAM;Application Tower;Cobol Domain;Baja;4-Baja;Issue: El usuario no ve algunos desgloses vía online. Impact: Medio Root Causes: Es debido a que un coordinador ya no trabaja con el equipo y no se había solicitado las actualizaciones necesarias. Steps taken: Se actualiza la tabla de desgloses para cambiar el coordinador.;Mantenimiento COBOL;INCIDENT;07/02/2018;SOFTWARE FAILURE;;5;EDIF.110 - ALMACENES GENERALES;RESP. FACT. INTERL Y AG D (3KEMV0)
INC000000985833;IBERIA;IBERIA;02/02/2018 12:20;02/02/2018 12:20;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;02/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SISTEMAS(MANDOS-ANÁLISIS-PRODU;MNG. SOPORTE DE APLICACIO (ASXAG1)
INC000000985836;IBERIA;IBERIA;02/02/2018 12:04;02/02/2018 12:15;Resolved;Fallo Software:;SSI;Service Ops Tower;Service Ops Tower;Media;2-Alta;Usuario confirma que no ha solicitado acceso a teams. Se cierra incidencia.;Unidad Control del Servicio;INCIDENT;02/02/2018;SOFTWARE FAILURE;;0;PMI AEROPUERTO;MANAGER OPERACIONES PMI (AHAKO0)
INC000000985837;IBERIA;IBERIA;02/02/2018 12:23;07/02/2018 9:03;Resolved;GTR005 - Remitente duplicado;Flight OPS IB;Application Tower;FLIGHT OPERATIONS;Baja;4-Baja;Análisis de impacto: No aplica Acciones realizadas: Se elimina el registro duplicado de BBDD y se modifica la tilde del otro. Pruebas realizadas: Se comprueba que el dato ya no está duplicado.;Mantenimiento Operaciones;INCIDENT;07/02/2018;SOFTWARE FAILURE;;5;SIN IDENTIFICAR (VUELO);GESTOR DE FLOTA CM RADIO (ABRW00)
INC000000985838;IBERIA;IBERIA;02/02/2018 12:03;02/02/2018 12:03;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;02/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000985839;IBERIA;IBERIA;02/02/2018 12:15;11/02/2018 16:09;Resolved;PARTE DE AVERÍA PISTOLA LECTORA PUERTA 6;IAG SITA Support;EUC;EUC;Media;3-Medio;Task ITSK0285975 resolved by Mulesol S.L.U. Good morning, The engineer went yesterday to the site from 7:00 p.m. to 8:00 p.m. with travel time of 1h and replaced the damaged monitor with another one of spare. Iberia user: Lorena Total time worked: 1h Total travel time: 1h Total Time: 2h Device Fault: Honeywell 1900GHD2 s/n 11207B05CF Device new: HoneyWell 1902GSR-2 S/N: 16305B0396 SPR-LSR-00003;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;11/02/2018;HARDWARE FAILURE;;9;LCG AEROPUERTO;POLIVALENCIA LA CORUÑA PA (AHAYC0PZ)
INC000000985840;IBERIA;IBERIA;02/02/2018 12:06;05/02/2018 15:46;Resolved;Fallo Software: Adobe PDF (No responde).;IAG EUC Remote Support;EUC;EUC;Media;2-Alta;Request-Adobe reader is not working Action Taken-Took remote and re installed the pdf reader Confirmed user was able to save the files Hence with user confirmation closing the ticket;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;05/02/2018;SOFTWARE FAILURE;;3;HANGAR 6;GERENTE PROYECTO CAMO NZI (APXA00NZ)
INC000000985841;IBERIA;IBERIA;02/02/2018 12:25;02/02/2018 13:38;Resolved;[PORTAL EMPLEADO];JAVA Apps Support;Application Tower;RRHH;Baja;4-Baja;se comprueba que ya tiene la opcion en el perfil.;Mantenimiento Corporativa y RRHH;INCIDENT;02/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;0;TERMINAL T4;ASIST.PAX T4_TRA_AG. (AHMDST4A)
INC000000985842;IBERIA;IBERIA;02/02/2018 12:42;02/02/2018 13:20;Resolved;New performance issue, this time with the individuals payrolls executions;DBA-ORACLE-App-Support;Application Tower;DBAs;Alta;2-Alta;resolved as a dublicate incident of INC000000985842 .;Mantenimiento Herramientas IT & DBAs;INCIDENT;02/02/2018;PERFORMANCE ISSUE;SLOW;0;SISTEMAS(MANDOS-ANÁLISIS-PRODU;MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000000985843;IBERIA;IBERIA;02/02/2018 12:16;02/02/2018 13:25;Resolved;Test Integration tool BT - IB 02/02/18 Summary;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;;Unidad Control del Servicio;INCIDENT;02/02/2018;DEFAULT;;0;SIN IDENTIFICAR (BUDAPEST);
INC000000985844;IBERIA;IBERIA;02/02/2018 12:17;05/02/2018 11:55;Resolved;LINUX_sun - apgil2.ib : Swap area occupied 96.43%.;Soporte Linux - Sistema Operativo;Server Tower;Server Tower;Media;3-Medio;proceso ap java;Unidad de Operaciones Ordenadores;INCIDENT;05/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;3;MANDOS;
INC000000985848;IBERIA;IBERIA;02/02/2018 12:33;02/02/2018 12:45;Resolved;Resetear contraseña dominio IB en entorno *** PREPRODUCCIÓN ***;Admon. Seguridad Informática;Seguridad;Seguridad;Baja;4-Baja;Se resetea la contraseña en el entorno de desarrollo y se le remite al usuario por correo.;Unidad Seguridad Informática;INCIDENT;02/02/2018;ACCESS FAILURE;PASSWORD;0;SIN IDENTIFICAR (MADRID BARAJAS);U. SISTEMAS PASAJE (ASXJ00)
INC000000985850;IBERIA;IBERIA;02/02/2018 12:38;02/02/2018 12:38;Resolved;Llamada centralita;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se le proporciona al usuario el telefono que necesita para su pesquisa.;Unidad Control del Servicio;INCIDENT;02/02/2018;ACCESS FAILURE;;0;SIN IDENTIFICAR;
INC000000985852;IBERIA;IBERIA;02/02/2018 11:31;02/02/2018 11:31;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;02/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000985853;IBERIA;IBERIA;02/02/2018 11:31;02/02/2018 14:09;Resolved;sin espacio en el disco duro - IBCCIT1;IAG EUC Support;EUC;EUC;Media;3-Medio;Se eliminan datos que nos indica el usuario y ya tienen espacio.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;02/02/2018;DATA ISSUE;;0;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);RECEPCIÓN NO SERVICIABLE (AMAV00A0)
INC000000985855;IBERIA;IBERIA;02/02/2018 11:30;02/02/2018 11:30;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;02/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000985857;IBERIA;IBERIA;02/02/2018 11:41;06/02/2018 12:32;Resolved;carpeta compartida pdia340tcp, no se actualiza la entrada de nuevos mensajes;IAG EUC Remote Support;EUC;EUC;Media;3-Medio;Issue : Mailbox not updating Device Details :IHERNANDO Cause :Problem due to invalid credentials Trouble shooting done :Checked user provided the invalid email address an password. Guided user to provide the valid email address and password. Resolution:Checked user provided the invalid email address an password. Guided user to provide the valid email address and password. Hence closing this case with user confirmation;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;06/02/2018;SOFTWARE FAILURE;;4;NEO-MARTINEZ VILLERGAS 49;CREW CONTROL (APP002)
INC000000985858;IBERIA;IBERIA;02/02/2018 11:41;02/02/2018 11:41;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;02/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000985859;IBERIA;IBERIA;02/02/2018 12:57;07/02/2018 18:03;Resolved;individuals payrolls executions very slow;DBA-ORACLE-App-Support;Application Tower;DBAs;Alta;2-Alta;Issue solved by rebuilding indexes of affected queries.;Mantenimiento Herramientas IT & DBAs;INCIDENT;07/02/2018;PERFORMANCE ISSUE;;5;SISTEMAS(MANDOS-ANÁLISIS-PRODU;MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000000985860;IBERIA EXPRESS;IBERIA EXPRESS;02/02/2018 11:54;05/02/2018 13:02;Resolved;[GPR009] Flujo de peticiones.;Remedy /BMC Support;Application Tower;HerramientasIT;Baja;4-Baja;"Removed support group “PSS Office Management” as approver group for service request: ""SIGN – OFICINA Resiber (IB/I2) - Amadeus (solo IB)"". Also, approved REQ000000776160 as global approver, the work order generated is WO0000000311481.";Mantenimiento Herramientas IT & DBAs;INCIDENT;05/02/2018;SOFTWARE FAILURE;;3;Madrid/Alcañiz;
INC000000985863;IBERIA;IBERIA;02/02/2018 11:45;14/02/2018 18:16;Resolved;AVERÍA MONITOR PUERTA DE EMBARQUE 6;IAG SITA Support;EUC;EUC;Media;2-Alta;Tech Name: Unk Time/Date on site: 2018-02-08 17:00:00 Time/Date off site: 2018-02-08 18:00:00 UTC Resolution details: The engineer went on Feb 09th to the site from 6:00 p.m. to 7:00 p.m. with 1h travel time and replaced the damaged monitor with another spare one. Release by IB user: Lorena Faulty asset details: Tag: LCG-MON-00018 Serial: Type: Monitor->17;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;14/02/2018;HARDWARE FAILURE;;12;LCG AEROPUERTO;POLIVALENCIA LA CORUÑA PA (AHAYC0PZ)
INC000000985864;IBERIA;IBERIA;02/02/2018 11:47;02/02/2018 11:47;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;02/02/2018;ACCESS FAILURE;PASSWORD RESET;0;TERMINAL T4;ASIST.PAX T4_TRA_AG. (AHMDST4A)
INC000000985865;IBERIA;IBERIA;02/02/2018 11:52;02/02/2018 11:52;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;02/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000985866;IBERIA;IBERIA;02/02/2018 11:53;02/02/2018 11:53;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;02/02/2018;ACCESS FAILURE;PASSWORD RESET;0;TERMINAL T4;ASIST.PAX T4_TRA_AG. (AHMDST4A)
INC000000985867;IBERIA;IBERIA;02/02/2018 11:58;;Pending;NDC PNRs - Need to check why are the PNRs not getting processed.;NIIT_MTO_IBCONECTA;Application Tower;Comercial y CRM;Baja;4-Baja;Waiting for client to process new ndc pnr with new values;Mantenimiento Comercial y CRM;INCIDENT;28/02/2018;SOFTWARE FAILURE;;27;SIN IDENTIFICAR;
INC000000985868;IBERIA;IBERIA;02/02/2018 11:56;05/02/2018 8:14;Resolved;Fallo Peoplesoft: Informe instructor;PeopleSoft Apps Support;Application Tower;RRHH;Baja;4-Baja;;Mantenimiento Corporativa y RRHH;INCIDENT;05/02/2018;DATA ISSUE;;3;TALLER MOTORES;CENTRO FORMACION MANTENIM (AMKF00CI)
INC000000985871;IBERIA;IBERIA;02/02/2018 12:35;;Pending;Error en multicanal;JAVA Apps Support;Application Tower;RRHH;Media;3-Medio;;Mantenimiento Corporativa y RRHH;INCIDENT;27/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;27;BIO AEROPUERTO;MNG AEROPUERTO BIO (AHAIS0)
INC000000985873;IBERIA;IBERIA;02/02/2018 13:02;02/02/2018 18:29;Resolved;Cancelacion PD2018000553;JAVA Apps Support;Application Tower;RRHH;Baja;4-Baja;cancelled the proposal from DB;Mantenimiento Corporativa y RRHH;INCIDENT;02/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;0;SIN IDENTIFICAR (BOGOTA);PER.LOCAL GERENCIA COLOMB (AGCV00C0)
INC000000985874;IBERIA;IBERIA;02/02/2018 12:18;05/02/2018 14:51;Resolved;Dispositivo Fuera lineas 17070. NOKIA C5-00;Mobiles;Network Tower;Network Tower;Baja;4-Baja;Problema momentaneo.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;05/02/2018;TELEPHONY FAILURE;DEVICE;3;TERMINAL T4;ASIST.PAX T4_SECRETARIA (AHMDS00S)
