INC000000986209;IBERIA;02/02/2018 22:05;05/02/2018 20:47;Resolved;Fallo Software: problemas con conexion IBERIA.corp;IAG EUC Remote Support;EUC;EUC;Media;PC : PTL-LMSALAS Issue : User account frequent lock out. Resolution : Took remote and cleared the saved passwords and resetted the browsers. Logged off the user session and logged in again with users new password. Now its working fine without any error prompt. User confirms is working fine. Hence we are closing the case with users confirmation.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;05/02/2018;SOFTWARE FAILURE;;3;TALLER MOTORES;INGENIERIA RB211 (AMITR0E0)
INC000000986212;IBERIA;02/02/2018 22:47;05/02/2018 7:49;Resolved;P09: Problemas Billetes free;JAVA Apps Support;Application Tower;RRHH;Media;;Mantenimiento Corporativa y RRHH;INCIDENT;05/02/2018;SOFTWARE FAILURE;;3;TERMINAL T4;ASIST.PAX T4_TRA_AG. (AHMDST4A)
INC000000986213;IBERIA;02/02/2018 22:59;06/02/2018 10:03;Resolved;ILR ERROR TRANSFER // PRIORIDAD ALTA//AVION EN HANGAR//;USV_DGMI;Application Tower;Mantenimiento Dir. Técnica – MRO;Media;No se creaba correctamente la WO en SAP porque la WO no contenia la informacion del proyecto y elementos de costo;Mantenimiento Dir. Técnica;INCIDENT;06/02/2018;SOFTWARE FAILURE;;4;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);PREPARACION TRABAJOS (AMIRT0QA)
INC000000986214;IBERIA;03/02/2018 1:28;03/02/2018 1:28;Resolved;Llamada centralita;SSI;Service Ops Tower;Service Ops Tower;Baja;Se le proporciona al usuario el telefono que necesita para su pesquisa.;Unidad Control del Servicio;INCIDENT;03/02/2018;ACCESS FAILURE;;0;SIN IDENTIFICAR;
INC000000986215;IBERIA EXPRESS;02/02/2018 23:01;02/02/2018 23:55;Resolved;CONTROL TLS 02FEB;CKI;Application Tower;PSS;Media;Escala habla con programador y envia correo notificando que se ha resuelto la incidencia;Mantenimiento Pasaje;INCIDENT;02/02/2018;SOFTWARE FAILURE;;0;SIN IDENTIFICAR;
INC000000986216;PERUVIAN;02/02/2018 23:40;02/02/2018 23:58;Resolved;Solicita reset de usuario de RESIBER/AMADEUS;CSUSAS;Delivery;Delivery;Media;Se contacta a usuario para reseteo de sign in, se resetea sign in;Unidad de Operaciones Ordenadores;INCIDENT;02/02/2018;ACCESS FAILURE;PASSWORD RESET;0;---;
INC000000986218;IBERIA;02/02/2018 23:19;15/02/2018 17:43;Resolved;Mail message from CONTROL-M: Ha fallado el job F51O22M en zlc , avisar en horario laboral a USCIBMAM;USCIBMAM;Application Tower;Cobol Domain;Baja;Issue: Falla porque no existe un fichero de entrada (EF51.LFIN.X1801018). Impact: Bajo. Root Cause: Se ha enecutado el proceso antes que el proceso que genera el fichero. Steps Taken: Una vez generado, se relanza el proceso finalizando correctamente.;Mantenimiento COBOL;INCIDENT;15/02/2018;PROCESS FAILURE;BATCH;13;MANDOS;U.OPERACIONES ORDENADORES (ASXA00)
INC000000986221;IBERIA;03/02/2018 1:31;03/02/2018 1:31;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;03/02/2018;ACCESS FAILURE;PASSWORD RESET;0;EDIF.101 - HANGAR 3;TMA PROD LINEA MAD (AMNLL0GC)
INC000000986222;IBERIA;03/02/2018 0:53;03/02/2018 0:55;Resolved;ZCZC 5239 02022329 QD MADEJIB .MADTAIB 022329FEB18/AGNT6947/PID21299 BUENAS NOCHES MISMA RESPUESTA A;CKI;Application Tower;PSS;Media;SE CIERRA VUELO CON APOYO DE PROGRAMADOR;Mantenimiento Pasaje;INCIDENT;03/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;0;;
INC000000986223;IBERIA;03/02/2018 1:04;05/02/2018 14:57;Resolved;3/02/18 0:50 added by msend Investigate cause of high CPU and raise ticket to Soporte Linux - Sistem;Soporte Linux - Sistema Operativo;Server Tower;Server Tower;Baja;tratado en otra incidencia;Unidad de Operaciones Ordenadores;INCIDENT;05/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;2;MANDOS;
INC000000986225;IBERIA;03/02/2018 1:08;05/02/2018 8:03;Resolved;ERRORES EN SERVICIO DE REACOM. Por favor avisar OnCall SAPAS para su verificación (Aplicación REI006;SAPAS;Application Tower;PSS;Baja;Pasajero SA, no permite reacomodación.;Mantenimiento Pasaje;INCIDENT;05/02/2018;PERFORMANCE ISSUE;;2;MANDOS;U.OPERACIONES ORDENADORES (ASXA00)
INC000000986226;IBERIA;03/02/2018 1:51;03/02/2018 1:51;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;03/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000986229;IBERIA;03/02/2018 2:16;07/02/2018 8:50;Resolved;ASUNTO: NO SE HA GENERADO ORDEN SAP;USV_DGMI;Application Tower;Mantenimiento Dir. Técnica – MRO;Media;Cuando la WO es enviada como un archivo WO y después como archivo WP desde AMOS a SAP, hay un problema en SAP, donde los detalles de la WO no son borrados en algunas ocasiones. Esta es la razón por la que aparecen dos lineas en ZIR148_01. Estamos trabajando con la causa raíz de la misma. Por el momento hemos realizado una corrección para usted.;Mantenimiento Dir. Técnica;INCIDENT;07/02/2018;SOFTWARE FAILURE;;4;SIN IDENTIFICAR;
INC000000986230;IBERIA;03/02/2018 4:08;05/02/2018 16:07;Resolved;Incidencia Clara 03_02_18;NIIT_MTO_CRM;Application Tower;Comercial y CRM;Media;Como indica el correo del cliente, cerramos la incidencia porque ya no s esta produciendo.;Mantenimiento Comercial y CRM;INCIDENT;05/02/2018;SOFTWARE FAILURE;;2;SIN IDENTIFICAR;
INC000000986231;IBERIA;03/02/2018 3:01;05/02/2018 8:02;Resolved;Error en Resiber: API AQQ No response;CKI;Application Tower;PSS;Alta;Se contacto a programador para verificar incidencia, se realizan transacciones que indica programador y comenta que se comunicara con Supervisor de NCS David para informar.;Mantenimiento Pasaje;INCIDENT;06/02/2018;SOFTWARE FAILURE;;2;SIN IDENTIFICAR (MEXICO);MEJICO/MEJICO/RCL (ALSAAOME)
INC000000986232;IBERIA;03/02/2018 3:15;07/02/2018 10:46;Resolved;[IMM001] DLYS DESASIGNADAS AMOS / CERRAR NEJE SAP 4699506 / 4725484 / 4725491;USV_DGMI;Application Tower;Mantenimiento Dir. Técnica – MRO;Media;The WO was manually closed in AMOS. Because of that reason you are unable to view the order in SAP. For the WO.4699506 the aircraft EC-MUF does not exist in SAP. Without Aircraft, SAP order will not be generated.;Mantenimiento Dir. Técnica;INCIDENT;07/02/2018;SOFTWARE FAILURE;;4;SIN IDENTIFICAR;
INC000000986234;IBERIA;03/02/2018 3:32;03/02/2018 4:07;Resolved;LINUX - ibftplinext.ib : Filesystem ftp-sftpusers has reached capacity callout to SOPORTE LINUX-SIST;Soporte Linux - Sistema Operativo;Server Tower;Server Tower;Baja;Added 10GB to /ftp/sftpusers;Unidad de Operaciones Ordenadores;INCIDENT;03/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;0;MANDOS;
INC000000986236;IBERIA;03/02/2018 5:21;03/02/2018 6:10;Resolved;075-44576582 MRN PORTAL IAG;CARGO-PORTAL;Application Tower;CARGO;Alta;02.03-Mail received from user issue resolved , so we are closing the incident 02.03-Mail sent to user to correct the country code and resend he ENS message , MRN will be generated automatically;Mantenimiento Cargo;INCIDENT;03/02/2018;SOFTWARE FAILURE;;0;LPA AEROPUERTO;PRODUCCIÓN PASAJEROS LPA (AHALS0PA)
INC000000986237;IBERIA;03/02/2018 4:34;03/02/2018 4:34;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;03/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000986239;IBERIA;03/02/2018 6:57;03/02/2018 6:57;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;03/02/2018;ACCESS FAILURE;PASSWORD RESET;0;EDIF.101 - HANGAR 3;TMA PROD LINEA MAD (AMNLL0GC)
INC000000986241;IBERIA;03/02/2018 6:07;03/02/2018 11:19;Resolved;LINUX_sun - ALERTA_NOCRI Iberia.com - ES - Sin actividad de pagos OnlineBanking en las ultimas 3 hor;AM_MTO_IBCOM;Application Tower;Ib.com;Baja;2/3/2018 3:41:16 PM, NIIT.rjha, Monitored incident for some time and found successful payments for this market. No further action required. We are closing this incident. 2/3/2018 2:42:27 PM, NIIT.rjha, Checked and found the service is active in hot table for this market. Further investigating the logs and monitoring incident.;MANTENIMIENTO IB.COM;INCIDENT;03/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;0;MANDOS;
INC000000986243;IBERIA;03/02/2018 6:31;12/02/2018 13:36;Resolved;SAP - NO SE HA GENERADO ORDEN SAP;Flight OPS IB;Application Tower;FLIGHT OPERATIONS;Baja;ACCIONES: las WO referenciadas no se crean en SAP por que no tienen asignado la referencia DLY en las mismas. PRUEBAS: no aplica. IMPACTO: sin impacto.;Mantenimiento Operaciones;INCIDENT;12/02/2018;SOFTWARE FAILURE;;9;SIN IDENTIFICAR;
INC000000986244;IBERIA;03/02/2018 7:14;03/02/2018 20:31;Resolved;Indicadores Ipad no cargan;Aplicaciones BI;Application Tower;BI;Media;Se resuelve con la Se relaciona con la INC000000986255;Mantenimiento BI;INCIDENT;03/02/2018;SOFTWARE FAILURE;;0;TERMINAL T4;BAGGAGE SUPORT CENTER (AHM0001W)
INC000000986245;IBERIA;03/02/2018 7:51;05/02/2018 13:22;Resolved;Cuenta deshabilitada.;IAG EUC Remote Support;EUC;EUC;Media;Issue: Autlogon issue Resolution: We connected to the user machine in remote and reconfigured the autlogon script, Now the issue has been resolved. Hence we are closing this ticket with user confirmation.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;05/02/2018;ACCESS FAILURE;;2;BIO AEROPUERTO;PERSONAL BILBAO (AHAIP0EP)
INC000000986246;IBERIA;03/02/2018 10:51;21/02/2018 14:45;Resolved;[GENERAL] IBERIA APPLICATION - CI+;AM_MTO_IBCOM;Application Tower;Ib.com;Media;[08/02/2018] NIIT.mpsingh Requested data from the Client as per the defined template;MANTENIMIENTO IB.COM;INCIDENT;21/02/2018;SOFTWARE FAILURE;;18;PMI AEROPUERTO;PASAJEROS PMI (AHAKS00S)
INC000000986247;IBERIA;03/02/2018 6:34;05/02/2018 10:12;Resolved;LINUX_ibm - SIC011:ERROR EN PROCESO DAILY;Aplicaciones BI;Application Tower;BI;Baja;ACCIONES. se reclaman los ficheros, están bloqueados en el servidor de la jb. SE COPIAN A MANO;Mantenimiento BI;INCIDENT;05/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;2;MANDOS;
INC000000986250;IBERIA;03/02/2018 7:11;03/02/2018 7:11;Resolved;Solicita desbloqueo usuario LDAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;Se comprueba acceso tras desbloqueo.;Unidad Control del Servicio;INCIDENT;03/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;0;SIN IDENTIFICAR;
INC000000986252;IBERIA;03/02/2018 9:19;05/02/2018 10:13;Resolved;Error en Pantalla informativas en blanco;ASSECO_MTO_CKIONLINE;Application Tower;CHEKIN / RESIBER;Media;Se reinicia el conector y se comprueba que las pantallas quedan funcionando. Se cierra la incidencia;Mantenimiento Pasaje;INCIDENT;05/02/2018;SOFTWARE FAILURE;;2;TERMINAL T4;U.A.C._INC.PASAJ._AG.ADM. (AHMDS07A)
INC000000986253;IBERIA;03/02/2018 9:42;06/02/2018 7:44;Resolved;LINUX_sun - In the last 3600 seconds there are more than 100 traces with elapsed time over 60 second;SERVICIOS_CKI_GAR;Delivery;Delivery;Baja;2/3/18 5:10:52 PM, NIIT.HPANDEY, Hi Team, We monitoring the mentioned service and found that the number of threshold errors have increase.[Attached Image] the sse -avm service is not managed by us, instead it is managed by Delivery team. Please pass this incident to SERVICIOS_CKI_GAR. Please pass this incident to them and call their on call team.;MANTENIMIENTO IB.COM;INCIDENT;06/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;3;MANDOS;
INC000000986255;IBERIA;03/02/2018 8:17;03/02/2018 20:29;Resolved;Indicadores vuelos por salas;Aplicaciones BI;Application Tower;BI;Alta;ANALISIS DE IMPACTO: Bajo No pueden acceder los usuarios y los reportes no se actualizan desde ayer día 2 ACCIONES REALIZADAS: Se comprueba lo que indican los usuarios y están en lo cierto, se cambia la prioridad ya que llevan un día sin trabajar ya que pensaban que a lo largo del día se les solventaría el problema, han reclamado las incidencias los usuarios, intentamos acceder a la plataforma y no se puede, a las maquinas virtuales les ocurre lo mismo, se pide reinicio de las máquinas al ssi, el reinicio de los servicios falla PRUEBAS REALIZADAS: Tras los reinicios se comprueba el acceso a las plataformas, se verifican los reportes indicados por los usuarios y esta todo correcto;Mantenimiento BI;INCIDENT;04/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;0;TERMINAL T4;U.A.C._INC.EQ.PAX._SPV. (AHMDS06V)
INC000000986256;IBERIA;03/02/2018 9:24;03/02/2018 9:24;Resolved;Solicita desbloqueo usuario LDAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;Se comprueba acceso tras desbloqueo.;Unidad Control del Servicio;INCIDENT;03/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;0;SIN IDENTIFICAR;
INC000000986257;IBERIA;03/02/2018 9:05;05/02/2018 10:11;Resolved;Escalado Job: LINUX_ibm - El job: A06OBIM con OrderID: 2zan5 del DataCenter: CTM_SERVER en la maqui;TKTBSP;Application Tower;Cobol Domain;Baja;Falla porque un recurso no esta disponible. Pendiente ver si se escala a soporte DBA para que no vuelva a ocurrir.;Mantenimiento COBOL;INCIDENT;05/02/2018;PROCESS FAILURE;BATCH;2;MANDOS;U.OPERACIONES ORDENADORES (ASXA00)
INC000000986258;IBERIA;03/02/2018 12:04;03/02/2018 18:17;Resolved;Solicita reset de usuario de RESIBER/AMADEUS;CSUSAS;Delivery;Delivery;Baja;Se resetea sign e informa a usuario;Unidad de Operaciones Ordenadores;INCIDENT;03/02/2018;ACCESS FAILURE;PASSWORD RESET;0;BCN AEROPUERTO;MNG. CTROL OPERATIVO Y CO (AHABC0)
INC000000986259;IBERIA;03/02/2018 10:07;20/02/2018 8:34;Resolved;P09: Problemas Billetes free;MOVILIDAD;Application Tower;Movilidad;Baja;Resuelto por Grupo de Soporte JAVA Apps Support;Mantenimiento Movilidad;INCIDENT;20/02/2018;SOFTWARE FAILURE;;17;SIN IDENTIFICAR (MADRID BARAJAS);T.C.MAD- OPER. (AGDM00MB)
INC000000986260;IBERIA;03/02/2018 10:27;03/02/2018 10:44;Resolved;Solicita desbloqueo de usuario SAP.;SSCCLMZ;Service Ops Tower;Service Ops Tower;Baja;Buenos días: Contactamos y facilitamos clave de acceso temporal al usuario . Un saludo Centro de Soporte;Unidad Control del Servicio;INCIDENT;03/02/2018;ACCESS FAILURE;PASSWORD RESET;0;EDIF.103 - HANGAR 1;
INC000000986261;IBERIA;03/02/2018 11:06;05/02/2018 10:13;Resolved;Error en Pantalla informativa en blanco;IAG SITA Support;EUC;EUC;Media;Se reinicia el conector y se comprueba que las pantallas quedan funcionando. Se cierra la incidencia;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;05/02/2018;SOFTWARE FAILURE;;2;TERMINAL T4;U.A.C._INC.PASAJ._AG.ADM. (AHMDS07A)
INC000000986263;IBERIA;03/02/2018 10:57;04/02/2018 19:21;Resolved;Escalado Job: LINUX_ibm - El job: F49O615R con OrderID: 2zb9r del DataCenter: CTM_SERVER en la maq;VUELOS;Application Tower;Cobol Domain;Baja;Issue: Falla el proceso porque le falta un fichero que genera un proceso previo (A06O71P) que ha fallado y se está ejecutando con retraso. Impact: Se retrasa la carga de creditos pero entra dentro de lo aceptable. Root Cause: Ha fallado un proceso previo que genera unos ficheros para este y por eso ha fallado. Steps Taken: Se monitoriza la ejecución del proceso que falta y una vez generados los ficheros se relanza y finaliza correctamente. No se modifica la planificación porque interesa que falle, porque si esos fichero no se generan a tiempo, hay que pasar el proceso sin ellos.;Mantenimiento COBOL;INCIDENT;04/02/2018;PROCESS FAILURE;BATCH;1;MANDOS;U.OPERACIONES ORDENADORES (ASXA00)
INC000000986264;IBERIA;03/02/2018 11:06;05/02/2018 10:41;Resolved;Error en Pantalla informativa en blanco;ASSECO_MTO_CKIONLINE;Application Tower;CHEKIN / RESIBER;Media;Se reinicia el conector y se comprueba que las pantallas quedan funcionando. Se cierra la incidencia;Mantenimiento Pasaje;INCIDENT;05/02/2018;SOFTWARE FAILURE;;2;TERMINAL T4;U.A.C._INC.PASAJ._AG.ADM. (AHMDS07A)
INC000000986265;IBERIA;03/02/2018 11:13;03/02/2018 12:31;Resolved;ALERTA-CRI ERROR CRITICO EN ROBOT BATCH (Proceso: Emision EURO ET1);AM_MTO_IBCOM;Application Tower;Ib.com;Baja;2/3/2018 4:58:03 PM, NIIT.rjha, Monitored robots for some time. It is activated and working fine. Closing incident. 2/3/2018 4:25:31 PM, NIIT.rjha, We have activated robots and removed PNR from this queue and putting in queue 22. We informed Israel for the same. Mail attached. Monitoring robot. 2/3/2018 4:09:21 PM, NIIT.rjha, Found PNR SWVR9K stuck in EUR_ET1. Removing PNR.;MANTENIMIENTO IB.COM;INCIDENT;03/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;0;MANDOS;
INC000000986266;IBERIA;03/02/2018 11:07;04/02/2018 19:44;Resolved;Escalado Job: LINUX_ibm - El job: D18OBIM con OrderID: 2zazd del DataCenter: CTM_SERVER en la maqui;Gcomercial;Application Tower;Cobol Domain;Baja;Aviso de retraso en jcl D18OTKT y D18OXTAP. Falta fichero des aplicación A06. Los ficheros llegaron y los procesos D18 terminaron OK.;Mantenimiento COBOL;INCIDENT;04/02/2018;PROCESS FAILURE;BATCH;1;MANDOS;U.OPERACIONES ORDENADORES (ASXA00)
INC000000986267;IBERIA;03/02/2018 11:06;05/02/2018 10:41;Resolved;Error en Pantalla informativa en blanco;ASSECO_MTO_CKIONLINE;Application Tower;CHEKIN / RESIBER;Media;Se reinicia el conector y se comprueba que las pantallas quedan funcionando. Se cierra la incidencia;Mantenimiento Pasaje;INCIDENT;05/02/2018;SOFTWARE FAILURE;;2;TERMINAL T4;U.A.C._INC.PASAJ._AG.ADM. (AHMDS07A)
INC000000986271;IBERIA;03/02/2018 11:40;03/02/2018 11:40;Resolved;Solicita desbloqueo usuario LDAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;Se comprueba acceso tras desbloqueo.;Unidad Control del Servicio;INCIDENT;03/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;0;SDR AEROPUERTO;RESPONSABLE APTO SDR-VIT (AHAIC0)
INC000000986272;IBERIA;03/02/2018 11:41;06/02/2018 20:12;Resolved;Fallo Hardware en PC en sala VIP DALI;IAG SITA Support;EUC;EUC;Alta;FE Name: Jonathan Date of intervention: 2018-02-05 On site hours: 2018-02-05 08:21:02 Off site hours: 2018-02-05 08:32:17 Work done: reconnected the network cable Release Name: Luisa;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;06/02/2018;HARDWARE FAILURE;;3;SIN IDENTIFICAR (MADRID BARAJAS);PREMIUM HUB MAD BJS (BCLTP0BJ)
INC000000986273;IBERIA;03/02/2018 13:09;05/02/2018 7:43;Resolved;[PORTAL EMPLEADO] Gaudi no aparece en Mi area de trabajo;JAVA Apps Support;Application Tower;RRHH;Baja;Se comprueba que tiene el canal visible y que el servicio devuelve los datos correctamente para el usuario.;Mantenimiento Corporativa y RRHH;INCIDENT;05/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;2;TERMINAL T4;ASIST.PAX T4_TRA_AG. (AHMDST4A)
INC000000986274;IBERIA;03/02/2018 11:46;03/02/2018 11:49;Resolved;cuadratura vuelos;SSCCLMZ;Service Ops Tower;Service Ops Tower;Baja;Realizado;Unidad Control del Servicio;INCIDENT;03/02/2018;DATA ISSUE;;0;SIN IDENTIFICAR;
INC000000986275;IBERIA;03/02/2018 12:07;03/02/2018 12:07;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;03/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000986276;IBERIA;03/02/2018 12:12;03/02/2018 12:12;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;03/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000986277;IBERIA EXPRESS;03/02/2018 12:26;04/02/2018 13:46;Resolved;Teléfonos averiados.;Fixed Telephony;Network Tower;Network Tower;Media;[BT]TYras cambio de tarjeta se resuelva la incidencia;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;04/02/2018;TELEPHONY FAILURE;;1;Madrid/Alcañiz;
INC000000986278;IBERIA;03/02/2018 12:45;07/02/2018 21:06;Resolved;Incidencia en impresora.;IAG SITA Support;EUC;EUC;Baja;"""Resolution Details: Good morning, We replaced the Faulty printer with one we have as a spare on the airport office. Faulty printer details: Make: Oki Model: ML3320 S/N: 0BAH4029243K Spare printer details: Make: Oki Model: ML3320 S/N: 77AH4351802K Ibuser: Carlos Fe:Jonathan Cevallos Visit Details: 4 Minutes work and 30 Minutes travel (2018-02-05 10:11:49 to 2018-02-05 10:16:12 UTC) by ESP Madrid Backfill (on task ITSK0286177): Good afternoon, the printer is faulty and is needed to be replaced, we will search for a spare on the airport office if we do not find it we will ask for a spare. Kind regards, Jonathan Cevallos 11 Minutes work and 30 Minutes travel (2018-02-06 10:57:49 to 2018-02-06 11:09:27 UTC) by ESP Madrid Backfill (on task ITSK0286177): Resolved Total travel time: 1 Hour Total work time: 16 Minutes""";Unidad de Instalaciones y Telecomunicaciones;INCIDENT;07/02/2018;PRINTING FAILURE;;4;SIN IDENTIFICAR (MADRID BARAJAS);T.C.MAD- C.I.C (AGDM00MC)
